Timestep: 0, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 1, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 2, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 3, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
Timestep: 4, Trans probs: [0.10670517302294207, 0.10670517302294207, 0.10670517302294207, 0.10670517302294207, 0.14635861581646345, 0.21341034604588413, 0.10670517302294207, 0.10670517302294207]
Timestep: 5, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 6, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 7, Trans probs: [0.10512407316332013, 0.10512407316332013, 0.10512407316332013, 0.10512407316332013, 0.22484694523553236, 0.14440861578454686, 0.10512407316332013, 0.10512407316332013]
Timestep: 8, Trans probs: [0.10528108147684012, 0.10528108147684012, 0.10528108147684012, 0.10528108147684012, 0.14478798774810153, 0.22352552339085774, 0.10528108147684012, 0.10528108147684012]
Timestep: 9, Trans probs: [0.10525794355711654, 0.10525794355711654, 0.10525794355711654, 0.10525794355711654, 0.11845063510271613, 0.2500017035545847, 0.10525794355711654, 0.10525794355711654]
Timestep: 10, Trans probs: [0.10634745088427258, 0.10634745088427258, 0.10634745088427258, 0.10634745088427258, 0.1099286982434502, 0.2519865964509143, 0.10634745088427258, 0.10634745088427258]
Timestep: 11, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 12, Trans probs: [0.10670517302294207, 0.10670517302294207, 0.2530637888394055, 0.10670517302294207, 0.10670517302294207, 0.10670517302294207, 0.10670517302294207, 0.10670517302294207]
Timestep: 13, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
Timestep: 14, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 15, Trans probs: [0.10634745088427258, 0.10634745088427258, 0.10634745088427258, 0.10634745088427258, 0.1099286982434502, 0.2519865964509143, 0.10634745088427258, 0.10634745088427258]
Timestep: 16, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
Timestep: 17, Trans probs: [0.10634745088427258, 0.10634745088427258, 0.10634745088427258, 0.10634745088427258, 0.1099286982434502, 0.2519865964509143, 0.10634745088427258, 0.10634745088427258]
Timestep: 18, Trans probs: [0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
Timestep: 19, Trans probs: [0.10684033153906668, 0.10684033153906668, 0.2521176792265331, 0.10684033153906668, 0.10684033153906668, 0.10684033153906668, 0.10684033153906668, 0.10684033153906668]
Timestep: 20, Trans probs: [0.10683484003565354, 0.10683484003565354, 0.14532127971477177, 0.10683484003565354, 0.21366968007130707, 0.10683484003565354, 0.10683484003565354, 0.10683484003565354]
Timestep: 21, Trans probs: [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
